0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,query_id
2,1,1,3,1,6,1,2,1,4,31,2,1,1,2,22,1,1,1,10,1,3,1,2,6,1,3,1,1,1,2,10,2,7,2,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,4,1,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,13,1,1,4,7,1,1,2,1,1,1,1,1,1,1,1,2,1,22,1,1,1,1,3,3,1,1,1,2,1,task_66
2,3,3,2,1,1,8,1,5,1,2,1,3,1,1,1,5,1,3,2,1,3,1,1,4,1,1,1,2,10,3,1,1,2,1,1,4,1,377,2,2,1,3,1,1,1,4,1,44,1,4,1,2,1,4,1,3,1,3,1,1,1,2,1,5,1,2,2,1,2,1,1,5,1,1,34,2,1,8,1,1,6,2,2,9,1,5,5,1,1,1,1,4,2,2,1,1,29,1,1,task_67
1,1,3,1,1,1,4,1,1,4,1,1,1,1,1,1,4,1,1,3,1,6,17,1,5,4,8,3,1,1,1,2,2,1,1,4,2,1,1,5,1,1,1,1,7,1,1,3,2,1,1,1,2,1,1,1,1,1,2,1,4,1,1,1,2,1,2,45,1,25,161,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,6,1,1,1,1,1,1,1,task_68
1,1,7,17,1,4,1,2,2,1,2,1,1,1,2,9,2,1,1,4,5,1,2,2,1,3,1,1,2,6,2,1,1,1,1,1,1,2,3,1,1,12,3,3,1,1,1,1,1,1,1,12,1,3,1,2,1,1,2,1,1,2,1,1,1,3,5,1,1,1,1,1,1,1,1,2,2,15,1,1,2,3,1,1,1,1,1,1,1,2,8,1,1,13,12,1,4,2,1,5,task_69
3,1,1,1,1,1,1,1,5,1,2,2,1,1,1,1,2,1,4,1,1,1,1,7,1,1,17,2,1,2,8,1,2,2,1,1,14,3,2,1,3,1,14,2,1,4,1,2,1,8,1,1,1,1,1,10,1,1,1,1,1,6,2,2,1,2,1,1,1,2,1,2,1,1,67,1,1,2,3,1,1,1,1,1,1,1,22,1,1,1,7,2,1,1,45,1,2,3,3,1,task_70
1,1,1,3,2,1,2,2,1,3,1,1,30,1,1,1,1,1,1,4,1,6,2,3,1,1,1,1,1,1,3,5,1,1,2,2,1,1,1,1,51,1,1,1,1,2,1,1,2,3,1,1,1,1,9,9,3,1,3,6,1,2,1,1,1,1,1,3,1,1,1,1,1,3,2,2,9,1,1,1,1,332,2,1,3,1,4,1,3,1,1,44,1,15,1,1,1,1,1,1,task_71
3,2,2,9,30,1,1,1,1,1,1,1,1,3,6,7,1,1,14,3,4,2,1,27,1,28,4,3,13,3,2,2,12,1,1,2,1,11,6,1,1,2,1,3,1,1,17,1,5,1,1,2,7,15,5,4,1,1,1,2,1,1,1,1,1,14,1,1,10,1,9,1,1,4,1,2,1,9,2,3,24,1,7,21,2,1,1,2,1,1,1,1,13,2,1,2,10,1,3,1,task_72
1,1,5,15,1,3,1,2,1,6,2,1,1,3,1,1,1,2,8,1,1,1,1,1,1,2,4,4,1,1,1,2,2,1,2,1,3,6,6,4,1,1,1,1,1,1,1,2,1,1,1,1,1,6,1,1,1,2,1,1,7,2,1,1,1,2,4,2,1,1,1,1,2,8,9,2,2,1,3,1,1,1,1,1,1,3,1,1,1,2,1,1,1,5,29,1,6,1,4,1,task_73
4,1,1,15,2,1,5,69,1,1,3,1,1,1,1,1,1,1,2,1,14,1,2,1,1,1,1,3,2,1,1,1,1,1,2,10,1,1,5,1,3,2,2,2,1,16,1,1,1,2,5,1,4,5,2,1,1,1,1,3,8,1,3,1,13,2,4,2,1,1,1,2,1,1,1,1,1,1,4,4,1,1,1,2,1,1,6,1,2,1,6,1,1,2,1,1,1,1,2,1,task_74
1,1,1,5,1,1,7,7,1,1,1,1,1,1,1,1,1,1,6,1,3,1,1,1,1,3,1,2,1,1,5,1,2,1,1,1,1,1,1,1,2,1,1,1,1,11,1,1,1,1,9,2,4,1,3,1,1,1,1,1,12,174,2,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,30,1,1,1,8,3,1,4,1,1,1,5,71,2,1,6,1,1,1,3,18,task_75
1,1,1,1,1,53,1,1,9,3,2,2,1,1,1,5,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,2,1,3,2,1,1,17,1,2,1,1,9,2,13,1,1,1,1,1,1,4,1,1,1,9,2,1,6,1,1,1,2,1,5,1,1,3,1,4,1,1,1,2,1,1,1,11,1,3,1,2,1,202,1,1,1,1,1,2,1,1,1,1,1,2,1,1,task_76
1,1,1,1,5,2,4,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,4,1,1,1,2,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,18,2,1,1,1,2,1,3,1,11,2,1,2,2,4,17,1,1,1,1,1,4,1,14,2,1,1,1,1,1,2,2,1,4,2,5,1,1,9,3,2,1,1,1,1,1,4,12,task_77
1,1,3,6,1,5,1,1,6,1,3,1,1,1,1,9,1,3,32,4,1,1,2,15,1,2,1,1,1,2,2,8,1,2,1,1,1,1,2,8,1,1,2,1,124,1,1,1,4,1,1,1,1,1,6,2,1,1,6,1,1,1,4,1,1,1,1,2,2,1,5,1,1,1,5,1,1,2,2,1,2,6,1,14,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,task_78
1,1,1,2,1,5,1,1,1,1,1,208,1,2,1,1,2,1,2,11,2,11,2,1,3,2,1,1,26,4,1,4,1,1,1,1,1,1,1,1,1,1,1,3,1,117,3,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,1,1,1,1,1,2,1,1,2,2,3,1,1,2,1,12,14,1,1,1,2,2,1,1,3,1,1,1,1,1,3,3,2,task_79
2,1,4,1,1,5,2,1,26,1,1,4,1,6,29,1,1,4,3,13,1,5,1,1,1,3,1,3,1,1,3,3,1,1,2,24,2,1,1,27,1,1,4,2,1,1,9,1,1,4,1,14,11,1,5,1,1,1,1,2,1,1,1,1,1,3,1,1,2,1,1,1,2,1,1,5,61,1,1,23,1,1,1,2,1,1,1,1,7,1,1,1,1,29,1,3,1,1,3,1,task_80
1,1,1,1,1,1,1,4,1,3,1,4,17,1,3,1,6,1,1,3,1,1,1,1,1,1,1,2,2,6,1,1,1,1,3,1,83,1,1,1,1,1,1,1,1,2,2,3,1,5,2,1,1,1,1,1,1,1,91,1,1,2,8,2,4,1,39,1,1,1,1,1,1,1,3,1,1,1,24,2,1,2,1,1,2,1,1,4,1,2,2,2,1,4,1,1,8,1,2,1,task_81
1,1,1,2,4,6,3,13,1,2,1,1,1,1,1,1,1,4,1,1,4,1,1,1,10,5,135,1,1,1,39,7,1,1,10,31,1,5,1,7,4,1,3,4,1,2,1,1,1,1,1,2,2,1,1,2,1,3,1,1,1,1,8,1,1,1,17,1,3,1,1,4,1,1,3,1,14,1,1,5,1,1,1,7,2,3,3,9,5,1,2,3,1,38,2,2,1,1,1,1,task_82
1,1,1,2,3,1,1,1,2,2,2,1,1,3,4,4,1,1,1,1,1,1,58,1,40,1,10,4,1,1,1,1,18,1,4,4,1,1,1,1,1,1,1,2,3,2,1,2,3,1,1,1,37,1,2,1,3,2,3,1,2,7,1,1,1,1,1,2,1,3,1,1,1,5,1,1,1,1,3,4,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,39,1,1,1,task_83
1,3,3,3,1,1,43,1,1,1,4,2,1,4,117,1,2,7,2,2,1,4,1,2,1,12,1,4,4,2,159,1,1,2,1,1,7,1,2,2,1,1,1,1,1,1,2,2,1,2,6,1,1,6,4,2,1,22,1,1,1,1,4,1,1,2,1,1,1,1,2,6,1,1,1,17,6,1,2,1,1,1,1,1,11,1,6,2,9,2,1,1,2,30,1,8,2,1,3,2,task_84
1,8,2,3,4,2,13,1,1,1,1,1,3,2,2,1,3,1,2,1,1,2,1,1,1,3,1,2,2,1,75,7,3,1,1,2,1,3,3,1,4,2,1,3,1,3,1,1,1,1,1,3,3,1,1,1,20,16,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,16,3,1,3,1,5,1,20,3,1,6,1,1,2,1,2,1,1,1,8,2,2,1,1,task_85
5,1,1,4,1,1,224,4,38,431,1,4,3,1,2,5,2,1,2,1,1,1,3,1,1,2,1,1,1,2,1,6,1,1,1,1,1,1,1,1,1,2,16,4,2,1,1,2,3,3,1,1,2,10,3,1,1,2,4,1,1,2,1,4,1,1,439,1,1,1,1,5,6,2,1,1,1,6,1,4,1,2,3,1,1,1,1,4,2,1,1,1,3,1,2,1,1,2,1,2,task_86
5,1,13,1,1,1,1,9,1,8,1,1,1,4,2,1,1,1,1,1,1,14,26,3,4,1,1,12,1,2,1,3,1,3,1,3,3,1,5,1,1,1,1,3,1,15,1,3,1,2,37,1,2,1,1,135,1,1,1,2,7,8,1,1,1,1,34,1,1,1,1,1,3,1,4,1,1,1,2,21,1,1,5,1,2,1,1,1,2,1,32,2,3,1,1,14,1,2,5,1,task_87
1,3,2,2,2,1,1,2,1,1,12,1,1,4,1,3,1,1,1,3,1,1,2,5,1,10,1,1,1,3,1,1,1,3,6,1,1,2,2,1,1,2,2,3,3,3,3,1,2,1,1,1,1,1,1,1,6,1,1,1,1,1,5,1,2,1,1,2,1,3,1,1,12,1,2,1,1,2,2,2,3,7,1,1,1,1,2,3,1,960,1,1,1,1,1,1,22,1,1,1,task_88
1,89,7,1,5,11,32,1,9,1,1,2,1,2,1,1,1,1,1,1,4,2,2,1,18,157,1,4,1,1,9,1,1,1,1,44,2,6,21,1,1,1,2,4,3,1,1,1,16,2,1,2,3,3,1,1,4,1,1,1,1,1,1,6,195,2,3,1,1,1,1,1,20,1,1,3,1,1,1,1,1,1,3,1,5,2,1,1,1,1,4,1,5,4,1,1,2,1,1,1,task_89
1,1,1,4,1,1,1,1,1,2,2,5,30,2,1,1,1,1,1,4,2,1,1,3,10,1,1,1,1,1,1,3,3,1,1,1,1,1,1,2,2,2,1,1,3,7,1,3,1,15,174,1,1,1,1,2,11,1,1,1,1,1,14,1,1,230,3,1,1,1,1,1,1,1,1,3,2,1,1,2,1,2,5,1,1,2,2,2,1,1,1,2,12,1,3,2,43,1,1,2,task_90
1,1,6,1,1,2,1,1,1,1,1,2,1,1,11,1,1,6,5,1,2,1,1,1,25,1,1,1,4,4,1,3,2,1,4,1,1,1,2,1,7,2,1,3,3,1,1,180,1,35,1,2,1,2,1,1,2,1,1,3,123,1,3,4,3,18,2,1,4,1,3,1,1,1,1,1,4,8,7,2,3,2,1,1,4,1,13,4,3,10,2,1,1,17,57,2,7,6,1,4,task_91
1,1,1,1,88,1,2,1,1,2,1,1,3,1,1,6,2,1,1,1,1,1,5,1,3,1,1,1,1,2,3,1,4,10,1,1,1,45,1,1,3,1,3,1,4,897,1,6,1,2,3,1,1,2,1,1,2,1,1,2,1,1,2,4,1,1,2,2,6,7,1,2,2,2,32,1,1,7,3,3,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,task_92
4,1,2,1,3,1,3,1,4,5,2,1,1,1,2,1,1,1,1,14,2,18,1,1,3,1,1,1,1,1,1,2,5,45,4,2,1,1,1,1,1,1,1,1,8,1,11,1,1,1,2,1,1,1,1,1,10,1,1,4,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,2,3,2,1,1,1,4,1,1,1,1,1,3,1,2,23,2,1,4,2,1,1,63,1,1,task_93
1,1,2,1,1,1,1,1,5,1,1,10,1,2,4,1,2,1,1,1,1,1,2,1,1,2,2,1,6,2,2,1,1,1,1,2,3,1,1,3,1,1,3,6,1,4,3,2,1,4,1,1,1,1,20,1,2,2,1,1,508,1,2,1,1,1,1,1,1,3,2,6,1,1,1,2,1,2,1,1,1,2,1,1,1,3,2,1,2,2,2,2,1,1,1,2,1,1,2,1,task_94
5,3,4,1,4,15,2,1,3,1,15,1,1,1,1,4,2,1,3,2,6,67,1,1,1,2,2,1,1,2,1,3,2,3,1,1,1,1,1,1,3,3,2,1,1,7,1,16,1,1,1,1,1,14,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,4,1,1,2,2,1,1,1,7,2,1,1,6,1,1,1,1,4,1,1,22,1,1,2,1,1,1,1,2,1,task_95
1,1,7,16,103,1,1,1,2,1,1,1,1,2,1,1,1,1,11,3,1,3,1,4,1,1,1,2,67,1,1,1,2,4,4,1,1,8,1,2,1,1,1,1,2,1,1,2,1,1,3,3,1,1,1,1,2,1,1,6,2,1,2,3,1,1,1,2,6,1,1,4,1,1,20,4,1,1,1,4,16,1,3,1,1,1,1,1,3,57,2,1,1,3,1,1,38,1,5,1,task_96
1,34,1,5,1,10,2,1,1,1,1,2,1,4,2,9,1,1,1,2,1,1,1,1,3,1,1,2,1,6,1,2,4,3,3,24,1,1,1,3,1,1,1,1,1,3,2,2,12,22,26,4,1,2,32,1,10,4,3,1,1,11,1,1,1,32,2,1,1,31,1,1,2,1,8,1,1,1,1,1,2,3,2,1,28,7,1,1,1,5,3,63,1,1,1,1,6,2,1,1,task_97
5,4,4,1,3,1,1,2,1,7,1,5,1,2,1,1,5,2,2,3,1,1,2,2,1,1,1,1,2,1,3,2,1,3,11,3,1,2,1,15,1,22,2,1,1,1,1,1,1,3,1,2,9,3,4,3,6,1,1,15,1,1,1,6,1,1,1,3,1,1,5,3,7,3,1,2,1,2,3,3,2,1,2,1,1,2,6,1,20,1,1,2,2,1,3,1,2,1,2,1,task_98
1,1,3,1,2,1,1,2,4,1,6,1,1,1,1,6,1,3,1,1,4,1,4,1241,1,2,1,1,6,2,1,4,1,1,1,2,1,1,1,1,1,13,2,1,1,1,1,1,10,1,1,1,1,1,1,1,2,1,1,2,1,77,1,1,1,1,1,1,4,1,2,1,1,1,20,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,4,task_99
