query,dataset,runtime
query81.sql,tpcds,5049
query13.sql,tpcds,2724
query48.sql,tpcds,3188
query4.sql,tpcds,43419
query63.sql,tpcds,1492
query91.sql,tpcds,1841
query28.sql,tpcds,8426
query68.sql,tpcds,2425
query55.sql,tpcds,1241
query41.sql,tpcds,487
query61.sql,tpcds,1704
query47.sql,tpcds,15791
query56.sql,tpcds,3069
query51.sql,tpcds,12294
query96.sql,tpcds,730
query3.sql,tpcds,845
query84.sql,tpcds,2226
query45.sql,tpcds,2250
query60.sql,tpcds,3531
query89.sql,tpcds,2096
query8.sql,tpcds,2833
query2.sql,tpcds,3460
query97.sql,tpcds,5715
query75.sql,tpcds,22603
query80.sql,tpcds,22270
query111.sql,tpcds,1661
query15.sql,tpcds,2665
query106.sql,tpcds,958
query79.sql,tpcds,2206
query40.sql,tpcds,4961
query57.sql,tpcds,9406
query110.sql,tpcds,1419
query78.sql,tpcds,23282
query62.sql,tpcds,1914
query127.sql,tpcds,1640
query105.sql,tpcds,856
query44.sql,tpcds,2464
query1.sql,tpcds,3300
query74.sql,tpcds,23734
query53.sql,tpcds,1600
query46.sql,tpcds,3442
query119.sql,tpcds,2736
query64.sql,tpcds,62777
query85.sql,tpcds,4890
query17.sql,tpcds,36023
query131.sql,tpcds,1721
query112.sql,tpcds,1924
query58.sql,tpcds,5297
query36.sql,tpcds,2204
query121.sql,tpcds,1899
query115.sql,tpcds,2209
query20.sql,tpcds,1522
query22.sql,tpcds,3298
query49.sql,tpcds,8580
query83.sql,tpcds,3066
query71.sql,tpcds,3211
query108.sql,tpcds,894
query11.sql,tpcds,25165
query125.sql,tpcds,2132
query5.sql,tpcds,7687
query116.sql,tpcds,1893
query6.sql,tpcds,5127
query92.sql,tpcds,1691
query104.sql,tpcds,883
query88.sql,tpcds,6416
query65.sql,tpcds,4828
query52.sql,tpcds,911
query130.sql,tpcds,1696
query31.sql,tpcds,9470
query114.sql,tpcds,1493
query54.sql,tpcds,5858
query76.sql,tpcds,2523
query72.sql,tpcds,26280
query18.sql,tpcds,3210
query35.sql,tpcds,6038
query100.sql,tpcds,783
query95.sql,tpcds,10615
query90.sql,tpcds,1671
query7.sql,tpcds,3594
query37.sql,tpcds,2140
query21.sql,tpcds,1793
query93.sql,tpcds,9784
query129.sql,tpcds,1621
query109.sql,tpcds,1018
query126.sql,tpcds,1872
query29.sql,tpcds,21052
query50.sql,tpcds,11963
query87.sql,tpcds,10072
query10.sql,tpcds,4798
query118.sql,tpcds,2247
query82.sql,tpcds,3087
query117.sql,tpcds,2164
query120.sql,tpcds,1606
query98.sql,tpcds,1682
query122.sql,tpcds,1681
query33.sql,tpcds,3404
query94.sql,tpcds,5107
query9.sql,tpcds,6304
query101.sql,tpcds,1247
query42.sql,tpcds,900
query70.sql,tpcds,2631
query73.sql,tpcds,2627
query16.sql,tpcds,6980
query26.sql,tpcds,2838
query32.sql,tpcds,1457
query123.sql,tpcds,1898
query43.sql,tpcds,1460
query99.sql,tpcds,2448
query34.sql,tpcds,2944
query86.sql,tpcds,1704
query25.sql,tpcds,14967
query66.sql,tpcds,4609
query128.sql,tpcds,1599
query102.sql,tpcds,764
query59.sql,tpcds,3570
query107.sql,tpcds,1408
query12.sql,tpcds,1683
query69.sql,tpcds,3371
query124.sql,tpcds,1519
query113.sql,tpcds,1934
query27.sql,tpcds,2493
query38.sql,tpcds,8692
query77.sql,tpcds,27039
query103.sql,tpcds,1030
query19.sql,tpcds,4494
query81.sql,tpcds,3578
query13.sql,tpcds,3140
query48.sql,tpcds,2760
query4.sql,tpcds,45822
query63.sql,tpcds,1960
query91.sql,tpcds,1651
query28.sql,tpcds,14744
query68.sql,tpcds,3637
query55.sql,tpcds,798
query41.sql,tpcds,492
query61.sql,tpcds,1687
query47.sql,tpcds,15062
query56.sql,tpcds,3335
query51.sql,tpcds,12453
query96.sql,tpcds,997
query3.sql,tpcds,1064
query84.sql,tpcds,2264
query45.sql,tpcds,1950
query60.sql,tpcds,3664
query89.sql,tpcds,1882
query8.sql,tpcds,2263
query2.sql,tpcds,3226
query97.sql,tpcds,5516
query75.sql,tpcds,20258
query80.sql,tpcds,27348
query111.sql,tpcds,1616
query15.sql,tpcds,2747
query106.sql,tpcds,1195
query79.sql,tpcds,2019
query40.sql,tpcds,5450
query57.sql,tpcds,9094
query110.sql,tpcds,1497
query78.sql,tpcds,37860
query62.sql,tpcds,1678
query127.sql,tpcds,1629
query105.sql,tpcds,1680
query44.sql,tpcds,2533
query1.sql,tpcds,3820
query74.sql,tpcds,25921
query53.sql,tpcds,1932
query46.sql,tpcds,3884
query119.sql,tpcds,2809
query64.sql,tpcds,180286
query85.sql,tpcds,3916
query17.sql,tpcds,25672
query131.sql,tpcds,1827
query112.sql,tpcds,1931
query58.sql,tpcds,3795
query36.sql,tpcds,1970
query121.sql,tpcds,1912
query115.sql,tpcds,2949
query20.sql,tpcds,1298
query22.sql,tpcds,3164
query49.sql,tpcds,7227
query83.sql,tpcds,4216
query71.sql,tpcds,3539
query108.sql,tpcds,1470
query11.sql,tpcds,24589
query125.sql,tpcds,1753
query5.sql,tpcds,6140
query116.sql,tpcds,2049
query6.sql,tpcds,6145
query92.sql,tpcds,2220
query104.sql,tpcds,844
query88.sql,tpcds,6044
query65.sql,tpcds,4848
query52.sql,tpcds,1047
query130.sql,tpcds,1463
query31.sql,tpcds,7828
query114.sql,tpcds,2292
query54.sql,tpcds,6046
query76.sql,tpcds,2057
query72.sql,tpcds,25811
query18.sql,tpcds,3229
query35.sql,tpcds,6157
query100.sql,tpcds,916
query95.sql,tpcds,12072
query90.sql,tpcds,1853
query7.sql,tpcds,3626
query37.sql,tpcds,1672
query21.sql,tpcds,1961
query93.sql,tpcds,9697
query129.sql,tpcds,1486
query109.sql,tpcds,1637
query126.sql,tpcds,1612
query29.sql,tpcds,13587
query50.sql,tpcds,6059
query87.sql,tpcds,9492
query10.sql,tpcds,4450
query118.sql,tpcds,2209
query82.sql,tpcds,2652
query117.sql,tpcds,2312
query120.sql,tpcds,1706
query98.sql,tpcds,1731
query122.sql,tpcds,1709
query33.sql,tpcds,3360
query94.sql,tpcds,4453
query9.sql,tpcds,6254
query101.sql,tpcds,938
query42.sql,tpcds,903
query70.sql,tpcds,3113
query73.sql,tpcds,1975
query16.sql,tpcds,6522
query26.sql,tpcds,2472
query32.sql,tpcds,1705
query123.sql,tpcds,2409
query43.sql,tpcds,1567
query99.sql,tpcds,1971
query34.sql,tpcds,2423
query86.sql,tpcds,1515
query25.sql,tpcds,12637
query66.sql,tpcds,5097
query128.sql,tpcds,1868
query102.sql,tpcds,981
query59.sql,tpcds,3617
query107.sql,tpcds,1487
query12.sql,tpcds,1991
query69.sql,tpcds,3335
query124.sql,tpcds,1478
query113.sql,tpcds,2283
query27.sql,tpcds,2272
query38.sql,tpcds,9025
query77.sql,tpcds,26992
query103.sql,tpcds,845
query19.sql,tpcds,2168
query81.sql,tpcds,3592
query13.sql,tpcds,2373
query48.sql,tpcds,2805
query4.sql,tpcds,44089
query63.sql,tpcds,1642
query91.sql,tpcds,1542
query28.sql,tpcds,8095
query68.sql,tpcds,2826
query55.sql,tpcds,1557
query41.sql,tpcds,491
query61.sql,tpcds,1633
query47.sql,tpcds,17846
query56.sql,tpcds,3475
query51.sql,tpcds,11400
query96.sql,tpcds,1096
query3.sql,tpcds,1224
query84.sql,tpcds,2099
query45.sql,tpcds,1584
query60.sql,tpcds,3959
query89.sql,tpcds,2066
query8.sql,tpcds,2731
query2.sql,tpcds,3384
query97.sql,tpcds,5543
query75.sql,tpcds,19558
query80.sql,tpcds,23530
query111.sql,tpcds,1548
query15.sql,tpcds,2262
query106.sql,tpcds,1529
query79.sql,tpcds,2096
query40.sql,tpcds,5070
query57.sql,tpcds,10495
query110.sql,tpcds,1862
query78.sql,tpcds,24654
query62.sql,tpcds,1695
query127.sql,tpcds,1915
query105.sql,tpcds,677
query44.sql,tpcds,3024
query1.sql,tpcds,3744
query74.sql,tpcds,25709
query53.sql,tpcds,2004
query46.sql,tpcds,2872
query119.sql,tpcds,2498
query64.sql,tpcds,106850
query85.sql,tpcds,14949
query17.sql,tpcds,17273
query131.sql,tpcds,1720
query112.sql,tpcds,1470
query58.sql,tpcds,2691
query36.sql,tpcds,2993
query121.sql,tpcds,1953
query115.sql,tpcds,2276
query20.sql,tpcds,1339
query22.sql,tpcds,3056
query49.sql,tpcds,7543
query83.sql,tpcds,2753
query71.sql,tpcds,2667
query108.sql,tpcds,1435
query11.sql,tpcds,24281
query125.sql,tpcds,1444
query5.sql,tpcds,6442
query116.sql,tpcds,2307
query6.sql,tpcds,6149
query92.sql,tpcds,2043
query104.sql,tpcds,1301
query88.sql,tpcds,6416
query65.sql,tpcds,4845
query52.sql,tpcds,1587
query130.sql,tpcds,1546
query31.sql,tpcds,8119
query114.sql,tpcds,1935
query54.sql,tpcds,5473
query76.sql,tpcds,2920
query72.sql,tpcds,24618
query18.sql,tpcds,3648
query35.sql,tpcds,6008
query100.sql,tpcds,817
query95.sql,tpcds,11187
query90.sql,tpcds,1741
query7.sql,tpcds,3108
query37.sql,tpcds,2232
query21.sql,tpcds,1723
query93.sql,tpcds,10298
query129.sql,tpcds,1410
query109.sql,tpcds,1210
query126.sql,tpcds,1632
query29.sql,tpcds,13959
query50.sql,tpcds,6152
query87.sql,tpcds,9276
query10.sql,tpcds,4495
query118.sql,tpcds,2240
query82.sql,tpcds,3343
query117.sql,tpcds,2272
query120.sql,tpcds,2008
query98.sql,tpcds,1449
query122.sql,tpcds,1818
query33.sql,tpcds,3816
query94.sql,tpcds,4432
query9.sql,tpcds,5523
query101.sql,tpcds,821
query42.sql,tpcds,965
query70.sql,tpcds,2680
query73.sql,tpcds,1534
query16.sql,tpcds,6983
query26.sql,tpcds,1988
query32.sql,tpcds,1562
query123.sql,tpcds,2085
query43.sql,tpcds,1569
query99.sql,tpcds,2189
query34.sql,tpcds,2238
query86.sql,tpcds,1764
query25.sql,tpcds,13994
query66.sql,tpcds,4331
query128.sql,tpcds,1654
query102.sql,tpcds,791
query59.sql,tpcds,4147
query107.sql,tpcds,967
query12.sql,tpcds,1548
query69.sql,tpcds,3450
query124.sql,tpcds,1462
query113.sql,tpcds,1814
query27.sql,tpcds,2215
query38.sql,tpcds,8618
query77.sql,tpcds,27868
query103.sql,tpcds,1306
query19.sql,tpcds,2050
query81.sql,tpcds,3510
query13.sql,tpcds,2169
query48.sql,tpcds,4617
query4.sql,tpcds,45038
query63.sql,tpcds,1737
query91.sql,tpcds,1617
query28.sql,tpcds,7599
query68.sql,tpcds,2750
query55.sql,tpcds,1073
query41.sql,tpcds,480
query61.sql,tpcds,1938
query47.sql,tpcds,16307
query56.sql,tpcds,3445
query51.sql,tpcds,11243
query96.sql,tpcds,766
query3.sql,tpcds,1021
query84.sql,tpcds,2234
query45.sql,tpcds,2016
query60.sql,tpcds,5279
query89.sql,tpcds,1856
query8.sql,tpcds,2356
query2.sql,tpcds,3403
query97.sql,tpcds,5273
query75.sql,tpcds,19824
query80.sql,tpcds,24609
query111.sql,tpcds,1435
query15.sql,tpcds,2806
query106.sql,tpcds,863
query79.sql,tpcds,2217
query40.sql,tpcds,5482
query57.sql,tpcds,10227
query110.sql,tpcds,1860
query78.sql,tpcds,28251
query62.sql,tpcds,1715
query127.sql,tpcds,1743
query105.sql,tpcds,1340
query44.sql,tpcds,2653
query1.sql,tpcds,3342
query74.sql,tpcds,26709
query53.sql,tpcds,1365
query46.sql,tpcds,2670
query119.sql,tpcds,2697
